Y,X1,X2,X3,X4,X5,X6,X7
19005,35.3,24.8,49.3,8,**,**,**
34035,35.3,32.5,38.2,122,-2.1,-2.7,-1.5
37075,35.3,22.4,54.1,5,-2.6,-5.1,0
47127,35.3,20.4,59,3,**,**,**
8123,35.2,31.7,39,76,**,**,**
19147,35.2,22.8,53.2,5,-0.6,-3.3,2
27145,35.2,31.1,39.7,55,-0.8,-1.5,-0.2
28037,35.2,21.1,56.2,4,**,**,**
39055,35.2,30.6,40.4,43,-1.9,-2.7,-1
48489,35.2,24.7,48.5,7,-0.9,-3.6,1.7
38055,35.1,23,53.1,5,-2,-4.8,0.8
41067,35.1,32.7,37.7,167,-2,-2.5,-1.6
8029,35,27.8,43.8,17,-2,-3.4,-0.6
13117,35,30.7,39.8,51,-2.5,-3.7,-1.3
48219,35,25.2,47.5,8,-4.3,-6.7,-1.7
46109,34.9,22.4,52.5,5,-0.8,-3,1.5
49013,34.9,23.4,49.9,6,**,**,**
6049,34.8,22.1,53.4,5,-1.6,-4.5,1.3
34027,34.8,32.7,37.1,201,-3.8,-4.9,-2.7
36059,34.8,33.6,36.1,605,-2.5,-2.9,-2.2
48397,34.8,28.7,41.7,24,-3.7,-4.9,-2.5
6079,34.7,32,37.7,120,-2.2,-2.8,-1.6
34003,34.7,33.1,36.2,402,-2.2,-2.5,-1.9
15007,34.6,29.1,40.9,30,**,**,**
19101,34.6,23.9,48.9,7,-0.4,-2.3,1.6
31157,34.6,27.6,42.9,17,-0.9,-2.3,0.5
1063,34.5,21.7,53.3,5,-1,-3.8,1.8
9001,34.5,32.9,36.2,365,-2.6,-3.2,-1.9
36005,34.5,33.1,36,438,-1.8,-2.1,-1.5
46023,34.5,21.4,53.4,4,-2.9,-5.7,0
48029,34.5,33.2,35.9,528,-2.3,-2.6,-1.9
49007,34.5,24.5,47.3,8,0,-2.3,2.3
55033,34.5,27.1,43.3,16,0.9,-1.1,3
2110,34.4,24,47.6,8,-3.7,-5.5,-1.8
6075,34.4,32.7,36.2,324,-2.2,-2.5,-1.9
6031,34.4,29.5,39.8,37,-1.5,-2.5,-0.5
20113,34.4,26.7,43.7,15,0.4,-1.1,1.9
35047,34.4,26.2,44.6,12,-0.3,-2,1.4
38015,34.4,29.2,40.3,32,-0.4,-1.7,0.9
48143,34.4,26.7,43.7,14,-8.5,-13.7,-2.9
6113,34.3,30.4,38.4,60,-2.9,-3.8,-2
6061,34.3,31.9,36.8,154,-4.5,-5.5,-3.4
6017,34.3,30.9,38,79,-3.8,-4.7,-2.9
13219,34.3,25.6,45,11,-2.7,-4.4,-0.9
51107,34.2,30.5,38.3,67,-2.9,-4,-1.8
56029,34.2,26.4,43.8,14,-1.8,-3.8,0.1
13113,34.1,29.5,39.4,40,-1.8,-2.8,-0.8
31081,34.1,21.2,52.9,4,-1.6,-4,0.8
31039,34.1,21.7,52.2,5,-1.8,-4.4,1
51003,34.1,29.5,39.2,41,-1.7,-2.7,-0.7
27113,34,22.4,49.6,6,-1.8,-3.7,0.1
51095,34,29.1,39.4,37,-2.1,-3.3,-0.9
19167,33.9,26,43.4,13,0.8,-0.6,2.3
36119,33.9,32.4,35.5,397,-1.9,-2.2,-1.6
48285,33.9,25.3,45.1,11,-1,-2.6,0.7
4009,33.8,25.6,43.7,12,-10.5,-18.2,-2.1
13011,33.8,23.4,47.5,7,-1.7,-4.6,1.3
35013,33.8,30.4,37.5,72,-1.2,-2.1,-0.3
46083,33.8,25.7,43.6,12,0,-2.7,2.8
8005,33.7,31.5,36.1,177,-1.3,-2,-0.5
30085,33.7,19,55.1,3,-1.7,-5.1,1.8
4021,33.6,31.1,36.2,146,-5.6,-8,-3.1
18057,33.6,30.2,37.4,73,-2.7,-3.5,-2
19047,33.6,23.6,46.7,8,21.4,-10.8,65.2
19075,33.5,22.7,48.3,6,1.1,-1.7,4
27101,33.5,20.7,52.6,5,0.5,-2.2,3.4
37189,33.5,26.6,41.8,17,-1.3,-3.1,0.4
55019,33.5,26.1,42.5,14,-0.2,-2,1.5
6001,33.4,32.1,34.8,495,-3.9,-4.8,-3.1
30029,33.4,28.7,38.7,38,-2.1,-3.1,-1.1
36047,33.4,32.3,34.4,824,0.3,-1.3,1.8
48043,33.4,20,53,4,**,**,**
15001,33.3,30,36.9,79,**,**,**
27147,33.3,26,42,15,-0.1,-1.9,1.8
41037,33.3,20.7,52.8,4,-3.3,-5.3,-1.3
46051,33.3,18.8,55.7,3,-1.3,-3.8,1.2
48149,33.3,25.8,42.7,14,-1.3,-3,0.4
20145,33.2,19.1,55.1,3,-2.2,-5.3,1
30041,33.2,22.3,47.8,6,-28.9,-45.9,-6.5
38077,33.2,22.5,47.5,6,-0.2,-2.2,1.7
48025,33.2,24.3,44.1,9,-2.5,-4.4,-0.6
55061,33.2,24.2,44.8,9,-0.3,-1.7,1.1
31037,33.1,19.8,52.2,4,-0.7,-3.9,2.6
30081,33,26.8,40.3,21,-2.3,-3.6,-0.9
48131,33,21.1,49.7,5,-2.9,-5.5,-0.2
15003,32.9,31.4,34.4,377,**,**,**
18001,32.9,25.2,42.3,13,-0.7,-2.9,1.5
36087,32.9,30.2,35.7,116,-2,-2.7,-1.3
46033,32.9,20.7,52.2,5,-4,-6.8,-1.1
48463,32.7,24.4,43.1,10,-3.6,-5.5,-1.7
6059,32.6,31.6,33.5,979,-2.7,-3,-2.3
8021,32.6,18.9,53.1,3,**,**,**
48453,32.6,30.7,34.6,230,-7.5,-12,-2.8
16005,32.5,27,38.7,25,-1.3,-2.4,-0.1
55089,32.5,27.9,37.7,37,-1.3,-2.2,-0.5
38089,32.4,24,43.1,10,-0.4,-2,1.2
53029,32.4,27.8,37.6,38,-12.4,-21.8,-1.9
27109,32.3,28.4,36.6,50,-1.3,-2.3,-0.3
31159,32.2,22.1,45.5,7,-0.2,-2.4,2
36061,32.2,31,33.4,573,-2,-2.4,-1.7
26139,32.1,29.1,35.4,86,-0.4,-1.2,0.4
42093,32,22.8,44,8,0.4,-1.9,2.6
16011,31.9,24.9,40.2,15,0.1,-1.8,2
35027,31.9,23.9,42.4,11,0,-2.5,2.6
48157,31.9,29.3,34.6,132,-3,-3.8,-2.2
48013,31.9,25.2,40,16,-2.7,-4.3,-1.1
48163,31.9,20.6,47,5,-1.3,-3.2,0.7
19157,31.8,22.9,43.4,9,-0.4,-2.4,1.6
46067,31.8,19.4,51.6,4,-1.3,-4.8,2.2
6053,31.7,29.2,34.3,121,-2.3,-3,-1.6
16043,31.7,19.9,48.1,5,**,**,**
19017,31.7,23.6,42,10,-1.7,-4,0.6
53075,31.7,23.8,41.4,11,-1.1,-2.8,0.6
26089,31.5,24,41.4,13,-2.8,-4.6,-0.9
6057,31.4,27.6,35.8,50,-3,-3.9,-2.2
30057,31.3,19.3,50.4,4,**,**,**
48465,31.3,24.6,39.2,15,-3.2,-5,-1.4
16051,31.2,21.3,43.9,7,**,**,**
31013,31.2,19.5,47.9,5,-0.9,-3.5,1.9
35001,31.2,29.4,33.2,216,-1.5,-1.9,-1.1
6037,31.1,30.6,31.6,2876,-4.7,-6.6,-2.8
27091,31.1,23.1,41.5,11,0.2,-2.1,2.4
48279,31.1,20.5,45.7,5,-0.8,-3.7,2.3
4017,31,26.4,36.1,35,-1.3,-2.6,-0.1
8083,31,23.4,40.6,12,-2.6,-4.4,-0.8
19091,31,20,47.1,5,-2,-4.2,0.2
4027,30.9,27.8,34.3,74,-6.5,-10.3,-2.4
35043,30.9,26.8,35.5,42,-1.8,-2.8,-0.7
19195,30.7,18,50.5,4,-1.3,-4.6,2.1
46005,30.7,21.5,42.8,8,-1.1,-3.1,1
46065,30.7,20.5,44.4,6,-2.5,-4.3,-0.6
8015,30.6,21.8,42.4,8,-2.1,-4.3,0.2
27055,30.6,22,42,9,-1.1,-3.2,1
8003,30.5,19.2,46.1,5,1.6,-1.1,4.3
8059,30.5,28.5,32.6,179,**,**,**
12021,30.5,28.5,32.6,194,-2.5,-3,-2.1
6081,30.4,28.7,32.2,254,-3.9,-4.9,-2.8
8075,30.4,21.8,41.6,8,0.2,-1.7,2.1
36081,30.4,29.4,31.4,740,-2,-2.1,-1.9
6111,30.3,28.6,32.1,250,-3.9,-4.9,-2.8
27133,30.3,19.4,46.6,5,**,**,**
35039,30.3,23.5,38.5,14,0.9,-1.3,3.2
35045,30.1,25.8,34.8,36,-1.5,-2.6,-0.5
27045,30,22,40.4,10,-0.5,-2.3,1.2
35017,30,23.5,38,15,-2,-3.4,-0.6
6069,29.9,23.3,37.7,15,-2.3,-3.9,-0.7
12086,29.9,29,30.8,885,-2.3,-2.5,-2.1
48287,29.9,20.4,42.7,6,-1.4,-3.8,1
53001,29.9,18.8,45,5,-2.3,-4.2,-0.4
56019,29.9,18.2,48,4,-2.5,-5.6,0.6
8069,29.8,27.1,32.7,92,-1.3,-2.1,-0.5
13093,29.8,19.1,44.6,5,-10,-16.2,-3.3
41023,29.8,18.1,49,4,-3.6,-5.9,-1.2
1011,29.7,17.8,47.1,4,-1.2,-3.8,1.3
6041,29.7,27.2,32.5,106,-2.7,-3.5,-1.8
30095,29.7,17.9,47.7,4,**,**,**
20131,29.6,18.7,45.6,5,-0.6,-3,1.8
27023,29.6,19.6,43.9,6,-1.1,-3.3,1.3
48259,29.5,22.8,37.8,14,-2.7,-4.3,-1
55119,29.4,21.1,40.2,8,-0.8,-2.9,1.4
6083,29.3,27.1,31.7,134,-8.6,-15.1,-1.5
8089,29.3,21,40.3,8,-2.3,-4.2,-0.3
56039,29.1,18.1,43.9,5,-0.9,-3.9,2.1
56001,29.1,20.6,39.9,8,-1.9,-3.8,0
31045,28.9,17,47.2,4,**,**,**
49045,28.9,21.9,37.4,12,-1.9,-3.9,0.1
24027,28.8,25.9,32,74,-3.2,-3.9,-2.6
51830,28.7,17.8,45.2,4,-4.2,-6.2,-2.2
15009,28.6,25.1,32.5,51,**,**,**
6087,28.4,25.5,31.6,74,-5.1,-9,-1.1
19021,28.4,19.7,39.8,7,-0.2,-2.2,1.9
56037,28.4,20.5,38.1,9,-2,-3.7,-0.2
30001,28.3,16.6,46.1,4,-2.2,-5.6,1.2
31185,28.2,18.3,42.1,5,-3.5,-5.8,-1.3
31027,28.2,16.8,45.7,4,-1.6,-4,0.8
48031,28.2,17.6,44,5,-3.7,-6.4,-1
16085,27.8,15.9,46.2,4,-3.3,-6.9,0.4
30031,27.8,22.6,33.7,21,-0.9,-2.4,0.6
6085,27.6,26.4,28.7,472,-4.6,-6.2,-2.9
35055,27.5,21.1,35.6,13,-0.9,-2.4,0.6
6025,27,23.5,30.9,42,-3.8,-4.7,-2.9
27063,27,16.9,42.1,5,0.1,-2.5,2.7
16031,26.9,18.2,38.2,6,**,**,**
20115,26.8,17,41.1,5,-0.9,-3.7,2
56023,26.8,17.4,39.7,5,0.9,-2.4,4.2
27105,26.6,18.7,37,8,-1.5,-3.1,0.1
20095,26.5,15.1,44.8,3,-1.3,-4.4,1.9
8119,26.4,17.8,38.2,8,-3.9,-6.6,-1.2
51510,26.4,22.3,31,33,-3.2,-4.1,-2.3
39075,26.3,19.7,34.3,11,-1.6,-3.3,0.1
51013,26.3,22.8,30.2,43,-2.7,-3.7,-1.8
8045,26.1,19.5,34.1,11,-2.5,-4.5,-0.4
19055,25.7,17.3,37.2,6,-2.4,-4.1,-0.6
4005,25.6,21.3,30.6,26,-1.4,-2.9,0.2
51059,25.6,24.2,27.2,242,-6.8,-9.5,-4
8093,25.5,14.6,41.5,4,-1.8,-5.3,1.8
16019,25.4,21,30.4,24,-0.4,-2.2,1.4
37029,25.4,14.4,42.4,3,-15.1,-19.7,-10.3
48427,25.4,19.5,32.4,13,-1.4,-3.1,0.3
49057,25.4,22.4,28.8,51,-0.6,-1.7,0.5
35007,25.3,16.8,37.8,6,-3.3,-5.5,-1
51610,25.1,13.9,41.8,3,-5.4,-7.6,-3.2
24031,25,23.6,26.4,263,-2.7,-3.1,-2.3
19131,24.8,15.4,38.9,5,-3.4,-5.6,-1.1
35006,24.7,17.3,34.3,7,-1.7,-3.7,0.3
8067,24.6,18.8,31.6,13,-8.8,-16.5,-0.3
19119,24.4,14.1,39.6,3,**,**,**
8013,24.3,21.6,27.2,65,**,**,**
8107,24.3,14.2,38.3,4,-4.2,-6.8,-1.6
48141,24.3,22.7,26,169,-4.7,-6.6,-2.7
49047,24.3,16.3,34.6,6,-0.9,-3.7,2
8035,24,20.9,27.5,48,-14,-22.4,-4.8
48061,24,21.8,26.3,89,-2.5,-3.2,-1.9
53055,23.9,16.2,35.3,7,-1.6,-4.1,0.9
48389,23.6,13.5,38.4,3,**,**,**
4023,23.1,17.6,29.9,12,-1.5,-3.9,1
48323,23.1,17.2,30.3,10,-1.6,-3.6,0.3
49051,23.1,13.6,36.2,4,**,**,**
35049,23,19.9,26.5,42,-1.4,-2.5,-0.3
30067,22.8,14.9,34.1,5,-10.2,-17.4,-2.5
8007,22.7,13.5,36.7,4,**,**,**
48215,22.5,20.8,24.2,137,-2,-2.6,-1.4
49053,22.5,19.4,25.9,41,-1.8,-2.7,-0.9
19191,22.2,15.2,31.9,7,-1.7,-3.6,0.2
49035,22.1,20.6,23.6,177,-1.3,-1.8,-0.8
56041,22.1,12.9,35,4,-2.2,-5.1,0.7
8117,21.6,10.5,37.8,3,**,**,**
30009,21.3,12.4,36,4,-2.8,-5.3,-0.2
49041,21.3,13.9,31.4,5,-0.8,-3.4,1.9
8105,21,11.9,34.9,3,**,**,**
48479,20.7,17.7,24.1,35,-2.1,-3.3,-1
49021,19.7,13.7,27.3,7,-1.5,-4.1,1.1
49039,18.8,12.1,27.9,5,-1,-3.9,1.9
4001,17.7,13.5,22.9,12,1.3,-1.6,4.2
49003,17.6,12.6,23.9,8,1.1,-1.7,4
49011,17.2,14.8,19.9,38,-3.2,-5.3,-1.1
35028,15.8,9.4,25.4,4,-2.9,-5.8,0
8037,14.9,8.7,23.6,5,-4.9,-9.3,-0.3
49043,14.4,8.2,23.2,4,**,**,**
49049,12.4,10.7,14.4,37,-2.8,-3.9,-1.8
35031,11.6,8,16.2,7,-3.2,-5.7,-0.7
49005,9.2,6.4,12.8,7,-0.7,-3,1.6
16003,*,*,*,*,**,**,**
19003,*,*,*,*,*,*,*
38001,*,*,*,*,**,**,**
2013,*,*,*,*,**,**,**
2016,*,*,*,*,**,**,**
6003,*,*,*,*,**,**,**
48011,*,*,*,*,**,**,**
31005,*,*,*,*,**,**,**
19009,*,*,*,*,**,**,**
46003,*,*,*,*,**,**,**
8009,*,*,*,*,**,**,**
48017,*,*,*,*,**,**,**
13007,*,*,*,*,**,**,**
31007,*,*,*,*,**,**,**
16007,*,*,*,*,**,**,**
40007,*,*,*,*,**,**,**
49001,*,*,*,*,**,**,**
46007,*,*,*,*,**,**,**
38005,*,*,*,*,**,**,**
8011,*,*,*,*,**,**,**
30003,*,*,*,*,*,*,*
38007,*,*,*,*,**,**,**
16013,*,*,*,*,*,*,*
30005,*,*,*,*,*,*,*
31009,*,*,*,*,**,**,**
31011,*,*,*,*,**,**,**
48033,*,*,*,*,**,**,**
38011,*,*,*,*,**,**,**
31015,*,*,*,*,**,**,**
48045,*,*,*,*,**,**,**
2060,*,*,*,*,**,**,**
30007,*,*,*,*,**,**,**
48047,*,*,*,*,**,**,**
31017,*,*,*,*,**,**,**
46017,*,*,*,*,**,**,**
38013,*,*,*,*,**,**,**
16023,*,*,*,*,**,**,**
16025,*,*,*,*,**,**,**
42023,*,*,*,*,*,*,*
46021,*,*,*,*,**,**,**
16029,*,*,*,*,**,**,**
30011,*,*,*,*,**,**,**
35003,*,*,*,*,**,**,**
38019,*,*,*,*,*,*,*
20017,*,*,*,*,*,*,*
13053,*,*,*,*,**,**,**
8017,*,*,*,*,**,**,**
20023,*,*,*,*,**,**,**
30015,*,*,*,*,**,**,**
40025,*,*,*,*,**,**,**
16033,*,*,*,*,**,**,**
20025,*,*,*,*,**,**,**
46025,*,*,*,*,**,**,**
13061,*,*,*,*,**,**,**
8019,*,*,*,*,**,**,**
48079,*,*,*,*,**,**,**
48081,*,*,*,*,*,*,*
48087,*,*,*,*,**,**,**
20033,*,*,*,*,**,**,**
48095,*,*,*,*,**,**,**
27031,*,*,*,*,**,**,**
46031,*,*,*,*,**,**,**
8023,*,*,*,*,**,**,**
48101,*,*,*,*,**,**,**
48103,*,*,*,*,**,**,**
48105,*,*,*,*,**,**,**
8025,*,*,*,*,**,**,**
48109,*,*,*,*,**,**,**
8027,*,*,*,*,**,**,**
16037,*,*,*,*,**,**,**
49009,*,*,*,*,**,**,**
48111,*,*,*,*,**,**,**
30019,*,*,*,*,**,**,**
35011,*,*,*,*,**,**,**
20039,*,*,*,*,**,**,**
2068,*,*,*,*,**,**,**
31049,*,*,*,*,**,**,**
46041,*,*,*,*,*,*,*
48125,*,*,*,*,**,**,**
38021,*,*,*,*,*,*,*
2070,*,*,*,*,**,**,**
48127,*,*,*,*,**,**,**
38023,*,*,*,*,**,**,**
8033,*,*,*,*,**,**,**
46043,*,*,*,*,**,**,**
31057,*,*,*,*,**,**,**
38025,*,*,*,*,**,**,**
13101,*,*,*,*,**,**,**
38027,*,*,*,*,**,**,**
46045,*,*,*,*,**,**,**
20047,*,*,*,*,**,**,**
48137,*,*,*,*,**,**,**
49015,*,*,*,*,**,**,**
38029,*,*,*,*,*,*,*
32009,*,*,*,*,**,**,**
32011,*,*,*,*,**,**,**
30025,*,*,*,*,**,**,**
46049,*,*,*,*,**,**,**
48155,*,*,*,*,**,**,**
38031,*,*,*,*,**,**,**
16041,*,*,*,*,**,**,**
31061,*,*,*,*,**,**,**
31063,*,*,*,*,**,**,**
31065,*,*,*,*,**,**,**
31069,*,*,*,*,**,**,**
30033,*,*,*,*,**,**,**
31071,*,*,*,*,**,**,**
49017,*,*,*,*,**,**,**
53023,*,*,*,*,**,**,**
48169,*,*,*,*,**,**,**
41021,*,*,*,*,**,**,**
8047,*,*,*,*,**,**,**
13125,*,*,*,*,**,**,**
48173,*,*,*,*,**,**,**
30037,*,*,*,*,**,**,**
38033,*,*,*,*,**,**,**
31073,*,*,*,*,**,**,**
20063,*,*,*,*,**,**,**
20065,*,*,*,*,**,**,**
30039,*,*,*,*,**,**,**
20067,*,*,*,*,**,**,**
31075,*,*,*,*,**,**,**
38037,*,*,*,*,**,**,**
20069,*,*,*,*,**,**,**
20071,*,*,*,*,**,**,**
31077,*,*,*,*,**,**,**
35019,*,*,*,*,**,**,**
8051,*,*,*,*,**,**,**
46055,*,*,*,*,**,**,**
2100,*,*,*,*,**,**,**
48191,*,*,*,*,**,**,**
20075,*,*,*,*,**,**,**
46057,*,*,*,*,**,**,**
46059,*,*,*,*,**,**,**
48195,*,*,*,*,*,*,*
46061,*,*,*,*,**,**,**
48197,*,*,*,*,*,*,*
35021,*,*,*,*,**,**,**
46063,*,*,*,*,**,**,**
31083,*,*,*,*,**,**,**
40057,*,*,*,*,**,**,**
40059,*,*,*,*,**,**,**
48205,*,*,*,*,**,**,**
20081,*,*,*,*,**,**,**
31085,*,*,*,*,**,**,**
38041,*,*,*,*,**,**,**
35023,*,*,*,*,**,**,**
51091,*,*,*,*,**,**,**
8053,*,*,*,*,**,**,**
31087,*,*,*,*,**,**,**
20083,*,*,*,*,**,**,**
31091,*,*,*,*,**,**,**
48229,*,*,*,*,**,**,**
46069,*,*,*,*,**,**,**
48235,*,*,*,*,**,**,**
28055,*,*,*,*,**,**,**
8057,*,*,*,*,**,**,**
46071,*,*,*,*,**,**,**
48243,*,*,*,*,**,**,**
46073,*,*,*,*,**,**,**
48247,*,*,*,*,**,**,**
46075,*,*,*,*,**,**,**
49023,*,*,*,*,**,**,**
30045,*,*,*,*,**,**,**
15005,*,*,*,*,**,**,**
49025,*,*,*,*,**,**,**
48261,*,*,*,*,**,**,**
48263,*,*,*,*,**,**,**
26083,*,*,*,*,**,**,**
31103,*,*,*,*,**,**,**
38043,*,*,*,*,**,**,**
48269,*,*,*,*,**,**,**
48271,*,*,*,*,**,**,**
8061,*,*,*,*,**,**,**
20097,*,*,*,*,**,**,**
27069,*,*,*,*,**,**,**
48275,*,*,*,*,**,**,**
48283,*,*,*,*,**,**,**
38045,*,*,*,*,**,**,**
8065,*,*,*,*,**,**,**
2164,*,*,*,*,**,**,**
32015,*,*,*,*,**,**,**
20101,*,*,*,*,**,**,**
16061,*,*,*,*,**,**,**
51678,*,*,*,*,*,*,*
30051,*,*,*,*,**,**,**
16063,*,*,*,*,**,**,**
20105,*,*,*,*,**,**,**
32017,*,*,*,*,**,**,**
48295,*,*,*,*,*,*,*
20109,*,*,*,*,**,**,**
31113,*,*,*,*,**,**,**
38047,*,*,*,*,**,**,**
31115,*,*,*,*,**,**,**
48301,*,*,*,*,**,**,**
46085,*,*,*,*,**,**,**
16065,*,*,*,*,**,**,**
48317,*,*,*,*,**,**,**
48319,*,*,*,*,**,**,**
30055,*,*,*,*,**,**,**
38051,*,*,*,*,**,**,**
38053,*,*,*,*,**,**,**
48311,*,*,*,*,**,**,**
31117,*,*,*,*,**,**,**
46089,*,*,*,*,**,**,**
20119,*,*,*,*,**,**,**
30059,*,*,*,*,**,**,**
46095,*,*,*,*,**,**,**
48327,*,*,*,*,**,**,**
55078,*,*,*,*,**,**,**
49027,*,*,*,*,**,**,**
46097,*,*,*,*,**,**,**
8079,*,*,*,*,**,**,**
6051,*,*,*,*,*,*,*
46101,*,*,*,*,**,**,**
35033,*,*,*,*,**,**,**
49029,*,*,*,*,**,**,**
31123,*,*,*,*,**,**,**
20129,*,*,*,*,**,**,**
48345,*,*,*,*,**,**,**
31125,*,*,*,*,**,**,**
38063,*,*,*,*,**,**,**
20135,*,*,*,*,**,**,**
56027,*,*,*,*,**,**,**
2188,*,*,*,*,**,**,**
20137,*,*,*,*,*,*,*
51720,*,*,*,*,**,**,**
48359,*,*,*,*,**,**,**
38065,*,*,*,*,**,**,**
16071,*,*,*,*,**,**,**
20141,*,*,*,*,*,*,*
8091,*,*,*,*,**,**,**
48369,*,*,*,*,**,**,**
31133,*,*,*,*,**,**,**
31135,*,*,*,*,**,**,**
46105,*,*,*,*,**,**,**
30069,*,*,*,*,**,**,**
8095,*,*,*,*,**,**,**
38069,*,*,*,*,**,**,**
8097,*,*,*,*,**,**,**
49031,*,*,*,*,**,**,**
46107,*,*,*,*,**,**,**
30075,*,*,*,*,**,**,**
16077,*,*,*,*,**,**,**
30079,*,*,*,*,**,**,**
48377,*,*,*,*,**,**,**
2201,*,*,*,*,**,**,**
20153,*,*,*,*,**,**,**
48383,*,*,*,*,**,**,**
38075,*,*,*,*,**,**,**
49033,*,*,*,*,**,**,**
8103,*,*,*,*,**,**,**
48393,*,*,*,*,**,**,**
21201,*,*,*,*,**,**,**
31149,*,*,*,*,**,**,**
40129,*,*,*,*,**,**,**
20163,*,*,*,*,*,*,*
20165,*,*,*,*,*,*,*
8109,*,*,*,*,**,**,**
8111,*,*,*,*,**,**,**
49037,*,*,*,*,**,**,**
8113,*,*,*,*,**,**,**
46111,*,*,*,*,**,**,**
38081,*,*,*,*,**,**,**
48413,*,*,*,*,**,**,**
13249,*,*,*,*,*,*,*
20171,*,*,*,*,**,**,**
8115,*,*,*,*,**,**,**
48417,*,*,*,*,**,**,**
20179,*,*,*,*,**,**,**
31161,*,*,*,*,*,*,*
38083,*,*,*,*,**,**,**
41055,*,*,*,*,**,**,**
48421,*,*,*,*,**,**,**
6091,*,*,*,*,**,**,**
31165,*,*,*,*,**,**,**
38085,*,*,*,*,**,**,**
2232,*,*,*,*,**,**,**
38087,*,*,*,*,**,**,**
2240,*,*,*,*,**,**,**
20185,*,*,*,*,**,**,**
46117,*,*,*,*,**,**,**
20187,*,*,*,*,**,**,**
31167,*,*,*,*,**,**,**
38091,*,*,*,*,**,**,**
48431,*,*,*,*,**,**,**
20189,*,*,*,*,**,**,**
27149,*,*,*,*,*,*,*
48433,*,*,*,*,**,**,**
32029,*,*,*,*,**,**,**
56035,*,*,*,*,**,**,**
46119,*,*,*,*,**,**,**
48435,*,*,*,*,**,**,**
13265,*,*,*,*,**,**,**
48443,*,*,*,*,**,**,**
16081,*,*,*,*,**,**,**
31169,*,*,*,*,*,*,*
20193,*,*,*,*,*,*,*
31171,*,*,*,*,**,**,**
48447,*,*,*,*,**,**,**
38095,*,*,*,*,**,**,**
27155,*,*,*,*,**,**,**
30103,*,*,*,*,**,**,**
20195,*,*,*,*,**,**,**
46123,*,*,*,*,*,*,*
35059,*,*,*,*,**,**,**
30105,*,*,*,*,**,**,**
31175,*,*,*,*,**,**,**
20197,*,*,*,*,**,**,**
2270,*,*,*,*,**,**,**
53069,*,*,*,*,**,**,**
20199,*,*,*,*,**,**,**
8121,*,*,*,*,**,**,**
31179,*,*,*,*,**,**,**
49055,*,*,*,*,**,**,**
13307,*,*,*,*,**,**,**
30107,*,*,*,*,**,**,**
31183,*,*,*,*,**,**,**
41069,*,*,*,*,**,**,**
30109,*,*,*,*,**,**,**
20203,*,*,*,*,**,**,**
27167,*,*,*,*,**,**,**
29227,*,*,*,*,**,**,**
2282,*,*,*,*,**,**,**
2290,*,*,*,*,**,**,**
48505,*,*,*,*,*,*,*
48507,*,*,*,*,**,**,**
46137,*,*,*,*,**,**,**
